"timestamp","age","gender","emotions","box","image_base64"
"2025-06-16T08:52:21.654983","31.1","male","{""neutral"": 0.999525785446167, ""happy"": 0.00036807014839723706, ""sad"": 3.2295534424520156e-07, ""angry"": 1.748965951264836e-05, ""fearful"": 8.90566465017173e-09, ""disgusted"": 1.847081243511184e-08, ""surprised"": 8.82507738424465e-05}","{""_x"": 283.75810647657585, ""_y"": 219.40441802856927, ""_width"": 182.90255482999822, ""_height"": 196.4337479166371}","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4gHYSUNDX1BST0ZJTEUAAQEAAAHIAAAAAAQwAABtbnRyUkdCIFhZWiAH4AABAAEAAAAAAABhY3NwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAA9tYAAQAAAADTLQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAlkZXNjAAAA8AAAACRyWFlaAAABFAAAABRnWFlaAAABKAAAABRiWFlaAAABPAAAABR3dHB0AAABUAAAABRyVFJDAAABZAAAAChnVFJDAAABZAAAAChiVFJDAAABZAAAAChjcHJ0AAABjAAAADxtbHVjAAAAAAAAAAEAAAAMZW5VUwAAAAgAAAAcAHMAUgBHAEJYWVogAAAAAAAAb6IAADj1AAADkFhZWiAAAAAAAABimQAAt4UAABjaWFlaIAAAAAAAACSgAAAPhAAAts9YWVogAAAAAAAA9tYAAQAAAADTLXBhcmEAAAAAAAQAAAACZmYAAPKnAAANWQAAE9AAAApbAAAAAAAAAABtbHVjAAAAAAAAAAEAAAAMZW5VUwAAACAAAAAcAEcAbwBvAGcAbABlACAASQBuAGMALgAgADIAMAAxADb/2wBDAAMCAgICAgMCAgIDAwMDBAYEBAQEBAgGBgUGCQgKCgkICQkKDA8MCgsOCwkJDRENDg8QEBEQCgwSExIQEw8QEBD/2wBDAQMDAwQDBAgEBAgQCwkLEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBD/wAARCADEALYDASIAAhEBAxEB/8QAHQAAAgIDAQEBAAAAAAAAAAAABQYEBwACAwEICf/EADcQAAIBAwMDAwMDAgUDBQAAAAECAwAEEQUSIQYxQQcTURQiYXGBkTKhFSNSscEkQtEWM0NT4f/EABsBAAIDAQEBAAAAAAAAAAAAAAMEAQIFBgAH/8QAJhEAAgICAgICAgMBAQAAAAAAAAECEQMEEiEFMRMiQVEUMmEzkf/aAAwDAQACEQMRAD8A+HOooHs9Xks0P9LkcU/dM9NNp6Q3cwG4gHHxUbQdAh1vq+OS7iEkZYuQw74q0Nc0eK1tl+ljCgDHFOYtF5I80dZiyRxSpkey1q0tYipHIFJ3VPUrNI0ibAM0estIaSRmnQMCOOaS+qOm9QF0QAPbByuD4oMtSSdDCyY7szS9ZeaYFkHPkU/aJ/nhd/INV5p1t9PGqBPuHmnfRJ5Y4l5OR4qJazjEZWSMl0HrzUZOl3M9jN7TTIQCPjz/AMVSnUtzJf6hPID90sryN+WZiSf5NWX1TDeax9PFATkZzSD1Do0ulESOwJPfPesbag1Kma2pKPHt9idMrxybXBGK6WYV3APf80RggS6m3MAxNSdS0mOztxKnDnnFafjvEZM+P5Y+jO3ttY3wZMtLq3tIdjMoJFAtavo8s25SDXkTPKhV+9BNVgnY7GJwacy6GSCujNexFoC6jKkjnb2oZJEjr+aMXNosafJoSyFJMZ4NVWs4xtmNsz5MIR9Nm86XvtaiI/6BlDjHcHH/AJpVkyuUNWnokscHQesQvtP1GOCeScAcVV96R7zY+arkikISjSI9ZWpznNe54oLVAj2srwnA4Fep9xqDxJsV/wA5SRnntVjdH6fPe3KSW8R2oRuI7Ck/p61t5rhfcPORxV9dI6JDBaJIsaoSOcDvUrsNi67GLTojFbqh8CsqZFbkLhTxWVNFmrIfS0YgvxOg5Hanu4lluogGXNKWmWM8DJKIztB+Ke9OSO7hUqwyO4p/W3Iwx8TrZ6nKVgkaRdFPcjOB8Cg2p6VczSbHTNWPHbKFG0dqHy2qi53MAf1qk9rlK0Beu0Itp0i8pDsuMeMUc/8ATzWdrvAGMfFNtvbxHBAH5qDqGp2Mtx/hsUquw4bac4/FVee0WhCS6SAFhpolDSyDBHaq39S7coj5bBFXX9LEsW2LvjvVS+qNk4jfKknvWPtvnJGppKrKc0nWGs7wo75weKYrjVGvVw+Nv6Ug3xNveljkEGjum6lFNGq7ua7LwWWMdfgzmPJZH87sNLEoHuJ3oRqwZssBmj9oYmjwzZyPmhupRckjgVp5+PBgsS5oVbgsw2kGg04JnwO2aZbmHdlkU0GljVWZyADmsPM040imXE12d7q/Nvo/0auRv70n3H3MTmiWoXLSEjwOKGtyeaxpytiOX9EckgcV4p+a3YCtSvGfNVuwDRsTjtW0Y81zUccg10Qc1DRA8+nmgrquoKZpiiJhiAOW/FfQen28dpAipwAO1U96SwiNZJZozhtoQ/71c0Co8ajBP71RySDQXRIE+xayvRDF/wBxwPFZXuaCUh30e2imVS8IOfxUm60CWOQ3Wnz+w3x4NdtIKiMfbg4ouT7ibTz+KzoZz6A4U7QuDVdYtR7UtqsnjcPNRDd9QXdyNmnKkeeWMg7fpTUtgzEsqZIrqkMcX9ajNMrKQ4/4KraRrl85jnuykLf9qHGa2g6Du7ce/aEn5JprFxapIAcZFKnX/qXqnTSwx6JaxztISGUqTx+wqJ7SiqZMMUpdRQ5aD0q8tlm4mAcCq09S9GKrNEwAwDg/NFukvV291eBo77TmspV4Ybsg/keRQD1H6vsZLdzLKGkweAeaUexCU6YXHr5IyPmfq20kjunCrnBpfhmnt2BII+KcryZdX1IQouS7Y/vULqfQf8NcKccjIrb0tpqNI5ryepzm5I56brM5UDceKnvqDzD71JoZo+mzSJvAOKKizKHGO3in3uzqrBaerJo4TO7xbUUAUCvIWGeKYLlPbTI4zQW9nCgjvmksm1fQzl1aXYsXabXIYc1BkopeKCxYHmhkn9RFLqVnP7UOMqOJzntXg70QsbaOU4cZzRqLpmKWMzk7RVkrFF2ALKxkvJNiivbize0l2MMYpr0PTktLobDnPAzUTqW32TMSoBqCfjsbfTLWIxBJYyABl+9P+atnRb95I9rjJHY18/8ARTXCapEIo2YE84HYVfejIwiWTGDjtQ3HuxnHFcew3vP9RYc+KyuQyaypo80WRpUyiEE/HBo7Yr7rBvFKekXHuW6/pTTpk+EC4HNc/jkfSMkaDcccYXIFCNXlCAmPuKKRBhGTuAGKWuoL6O3jkaQgACmlPoCotyoCahqJUNufb+c0ia71JFY3PvvKrMo4zXTX+oVkR3UcL2571W2pLqWs3eUhk2jyAcVn5JSyZaRpwxRxRuYYvuvjHc/UW6gMf6s9jQHqTqBNRhNwzjeRzzR616AsNRsA01xPHMBklcf7EUldQaE+myPaly4BwD80d68lJSYD+RGmoCwury2t17sLbXU8Gpt1qsmq7TdSlmHk0FvrB4nLhuQaiR3bo20mtKFxqjmtjK4zakh70e9t4E9ong1MmuFLZjHFJNve7SDuova6iWTl6u800Na+SFEnUpSQTnFLN5Lknmi13dB1INArpxvNVU5SBbsko2iFO3eh8vBqdI2c1Bl70xBs5TZ7dk7SV9yVVxTRcXqWVtsbnNJ1rdNbnKEA1Mm1CSdArc0dMTToJHUbnBltkYkeVGa2g0vqHXXBGnXLDPLtGVH8mmb0phuJ9Wb2Id6rGd5x25GKudNJM21nAyPFQ32SmxQ6H6Wt9L0yNJIl988yNjuadIYkjUKq4rs1kluvABzW8SKF+4c1ULzNSNuM1ldJASRhc1leJuxj6ZlMtumDnIpy0+L2yG3VU/ppr8d5YKu/Lx4U571aVhdBlySO3bNctinUnFn02dvtBea8EcLNnAA81UPW3Vgubp7SykLKDhj8mnjqe/lXT5UhbaXBHFUfepdNqDGNSzFvime5f1C68UnzkM2haW91IlzeojRA52sO/wCtH7mazgkB+nQKB2AGBQHSZtR9kW89u6AjvijltpyTIVdiadxYVdoW25vLL2Dpb+zQyMoVB8UgdR2sN6z3KyL37GnXX9CdfvUEJ8ClDVdNeGMthgPGaceLotra1xbsr7VbGM5YAD8UsXtiFfIGKaNak+mlJJ80Au7xJ2C4obi0ZO5iirTBbRyxruycCpFldEcEmps0a/TkYHIoRCuJT+teSv2ZNvHJUEppSRnNDZjucg1KkYBeagzPg968o0RsZLjTI8zY81Cc5qTO2eKjlT8d6PBGJldmqAk4Apy6H0JNSvRHPbiRVXcd3YCtOhOnbXV78JeRl4wpJA4P81ceidBabpbi4sWlQuMbGfcMUV9IXiqfYT6Z0mxsI1+it0iY8NsGM0xys0Kggg5qHa2gtm2Bv4rvtDSYd+KpYXpnheWXAJ7mtpEKkAtWNGkZyrk1xLO5OTVrR6jr7nJAJrK4e6FO01leJ4srbojXJdLuEXeVAPIzV1aJ1JFMiv7mc481QvUunSaFq5MefaJyp+RRrQdbmDIROR281zG3glCblE+leP2YZ8agy+NSlW9teGPIpd0jQRJqBaRRtB71Ds+odloiSyhmPyaPaZexyL7qMBXtTM19ZFtiMkmkHjptpFHgxgj4qDcXWmWALzFYh8ngCuy3UswCAZBoP1Dol7qMRitlyzDAFa+HKpMzo4ql9mZqWtaTd2paK+tmCjxIKrbqLWbd9ypIpXnFCOs+keotDcTXsaiNj9rI24D9fik6drvaCWYgUaeSS9GthcMcfq7InUJa5lOw0vew6ON3ej8qyMDlcH81BkiAbLc1T5G/Zi7kOcmyNMHMQFQhEFbceDU+4ZVTih00y4IBq6bZj5IqJ5OwH/dxUGRwTnNbvMW81Fc98VeKM/Nls0kbcTRDRtIm1S6SFWC7jjcRwKgRRGRgqjJq1fTbpWUxm6v4Su/Htg98fNHSpCCXJ9jH0P0eNFHvJL7jMAGOKf0jCRAgGuVlaJaRCONfFTFZHUKzbamTTRbJjT7RrGwfk8Yrxxuf7a6fTADh+PFc5AYwRn96E/8ACIpHN3KNtxmveAu7Ncsjzya3z7ilWOP0ryLeiNK4c5BwfxWVqUCMcuP3rKvR7oC9YaQupWjS7gpjUkDHc1XVndmym2uSApq57q3haJ1mxgg1WXUPThEkktvlipzWflhy9nQeLzyql+Cfp2qtcuhEmAPzVh6JeH2VRnzn4NUdZ3ctrNtclcGnLSNbkGwfUHGR2NIvDxfR0sM6yLjIvvSgjQpjuKOLsTDNjgVU+n9bpbwokTFmA5pgi67gaBfdxk96LGaXQGevJ9o6+oFumo2ftNGGQnOMeapnWNHNpKUMeEParcv+qLO6ACbWUjvSB1TdwyMzBwQe1ORyKUaJhjljj2V9qMUcSntS3eXCgkeBRrXLofcFPalC6uGYsCaslYjtZVFHlzeKQRmh0ku45zXksnOGqMxbPmjxicvn2HKR2aQAVzJ3nHkmtCx7d69iH3jPzREqFJz5D76e9Kx6nIbqRN/tEcHtmrt0ixSGJUKjIGP0pD9I/tsHVQCS+T/Aq1YEXaAQATV76omlRoUZUODWW6fdl17VtJlH+RXN5wSccUKR46PIC5XwO1R5m3d2/atSSSWBwa5SZPKnmhqyEeyDjcOK9Qho+1cC02RuAxXRnYKOAKIkSzg8eW+7I/WsraWTnLEVlWsrTO+oqXXjxUGy0qO6dvc7GpRkNy+M/bmi+mWSAhcd6Rm0zofFQ4ptiH1L6eC5jafS0/zRyQTwarx/rNJuGhnVkZTg19NJp6svt8AH8UtdW+m+m62uLcCCbH/ugZqiqXRpzTTtFP2WuhYtobk/JqZB1BIMqz5H61B6j6B1/p6Vt0P1ES9pYhkfuPFLUj3S/a6suPmqS1+wmPZlFdjnL1KwGwOVA7c0Kvtcds75Cf3pZmuZsgZaolzdStwxr0MDTLZN+o0yfqN17mTu4NL9yx3HB4rs87FdpOaiyE88U5CNHPbW1zTRHfnmuDE5qSV3jjIrZbYgbiKYSoyJRbZFVSRnFdoosMDmupTA4rEG1hUlHGvZcfpMMWbKvfdz/FWpEHdeCBiqW9MtYtLIvBdzpFuwQWOKtqDWdNSMn6tO3cHNDnkUX2H4Wk0S2kZZCp5rR4mk7HaBUI67pztlbhcit01nTpCf+qXiquVqyvF/oksgRdo5PzUcqxbB7VybWLFmISdTjyDWh1Wz/wDvX+aopJdMjizqfdD4Yfb84raYxjGc1yOu6TIgjW5UuO4rhJrGk7cyTDP60XnGj3Fm8yq2GU1lQn17ToyQJhjxWV7kj3FheztigG/lj8U2aXbxGNSf6vxQ2z0xFmUAnv3NMVnaiAj7c1mydI67BBRiErewDqrHmsutOGzIPAqTZsxwMECpsyKIuRzQ4ydhq/QoXeipOp9yLIPHNK+sem+i3kRkazX3M5yOKsiRGK7doAofdkqNqjNNxyUDyQtFMa16VaVFF7loJUbuQW3A/wDikjWuiPaXMY4FfQl7BvjKyjvSlrWie4jSRjGPFF52gMcDfsoK76VuogCq5B81wXp+T+lwRVtz6SxUlo8H4qA+jbuGiAqbaLS8djfbK6i6b2sGIyK0u9MRE4UDFPN7phhBwhAFANRtgi7if2qHJ/ko/HwirQn3Nuqjgc1DAwaNXsIYHnBoTKm0kAUTHKzE3MHxvo6W900Z4NH7Dqe5gQQBzg8Urciiei2jXl2kQBJY4qZ41MTg5RdId7XU3dBIWIJFdJtVdl2rxnzXSDR2RAnwO2K5yaVJFE0siHHiq/E66Gk+uzyDUXiTbvP3VsuouCS0hOPzXKx0y5uZhFDEzsx4AFSNT0G700b50K5+RVHgb7PNxOEmpHO5WOajS38h+4uaiSSYBGRmuJmJG1j+9VWNroqyTNeSyEFJT/NZQ9pdh5FZU8Cp9W2UcQbPc5o5DsYgLjNV6eoJbN+Tx+aM6d1IZUD5AzWbmmoPs7DHhcl0PVsNpxmpMwLjAGRShF1NHE4QNuZvFE4+p4oyqTDbnsaFDNFhP48ghcbkH4oXKPcYsGFTZdUtbiHdvHNCpZo9xKMMfg0VZospLHJdM4XcAJG4mht1ab02qMiiNzdhxtGDURi0i/bRFm/RCg0LF7YrHKQVz5obdRc5RO1OkdgJcmTsT8VA1WxtreNi2Bijcy6deyudWJbKMAABSbrA5wvNN3URUSt7bfbSldgse+alTstJKhdnTvQ2eDc2BTBcRxkHcKHPa5bhSKNjdMxN7Hb6BS2hduRVkelfRUmrXU2oSIVt7VeT8sewpV0+weSUDbn9q+o+geiRovStvB7eJrkfUSk98sO37DFaGOFx5MxsqWJWVpqOmyWs21U4JrTULFYrQe4MEjPBp36o01YNzBRkHikfUZpJGEbtwOKLOHVoDGbkEugbJG1NJjGDt/FPXUHRllrSbZ7QZPYjjH8Uu9A2+ycPjgdjVyw28c1or7QSBmrqNJAJ5GpHxz1701c9MdRS6aQdoVZE/KsOKFJYzFFkOSKuv160BZNRtNYClVaH2WIHGVJP+xquNPgE8XtqN2KV2I8GaGtjedJgKLR5bmPdtxzWU92GnqkZWSEHzWUtaHP4qQ7yaPPctvwNgryHTriOT2l7eCKZjCqxMVHBrS1EXuDK0htY1Lo2tfO/wDYdMmWRZfcBx4qZd2Ms0QLSFW/SiISKOTcCMfmpr+1NAF4NIfEo9D0dhsWETULaH7ZOB8muD6y8BHunvwaOXgiEftEc0t6lZIQWOTQZ4fzEv8/L2SodWR3/AKsg/mp0N8Aw2YOTSjAPYlJwSM0YtLlQwY4UVfHyi+yz4tWMktzhQwpf16VpoWUHkipEtz7y/a5ArgY/fIUkHP8AanYzT6AuP5K41Swn3M0mcZ8UvXFm7PleRVsapopkiKBQR+KV73RUiYKItpHemoRjXYOeVUV7c2EpbI8eK1S29zCKmW7U6/4Ozu3+XkH4o/6f+md31Pry2ltbuUX/ADJZMHbEn+pv+B5NPa+D5HSMfbyxinKRp6Rena65qSahdgtb2rAugXO4+AT4r6OvrUWtmXAAZh/FMGh9J6V03p0Wn6XAqwRL32AM7eWbA5JoZ1CS6tDEu5jwAPFanFRSijmMuw8srKX6waZ52WPkDvikF7KSe6yxI5q3NU0ydZJA0JbP4pPk06FLkqybSDVnFlsc1+A30hpRhgDrzgVZ3TMomiaHbz2xSR02ixoVU4XHmnHo9lk1AwhvuJJqH2LydvsUPWvR4rrpG8dk++2ZZEOO3OP+a+fNBlSKVkGO9fXXXGitf2d3YbN6XULxNkf6gRXyBcRPoWszWc64aCVom/UHFKbMbjZs+Lmr4jtaR4Tcy5B7Vlc9N1JZrdfAFZWdyNz42Xb1j0hqPTcziWINbu22KdDlHPx+D+D+cZpKtDcQztlCQDnmvsTU+mra4ge3u7OKeCQYZHXINVV1R6PaXcyNNo11JaPzlJF3rn9sEf3p7PorLcomFqeR+H65Ckr/AFFUI+0j5r21vi32gsB85op1H0F1LpCu1xpUzxL/APNEpkT+RyP3ApctoruFGWRCAf8AUMVh7Gnlj2kdBrbuLIumdb7Uju2xMCR3NQ2uncBWwc96iXSyK5AUk571yf6mNd2OMUH4J0OLLBo6XbQx4TyfiuXuOEO0fvQd7q6a6xICVB4o1CJDb7zGdp84okcDrtESmkvZkF2yxkMxz45qVbXhC72z+1CgrPMVVeKKwWcph3KoAqsdebl9UeWWKVtnc35dCuOfBobNby3DkbSc036B6d9Ra8gntLQCP/VKdg/bPerW6Z9H9EtlQ60zXkgH3J/SgPxxyR/vWvh05tpy6Rkbnk8GLpO2VZ0V6W6h1OizRg29sGw07Jnt3Cjyav3prpnT+lrE2Vhaxwo2C5AG6Qjyx8mjkNrZadbx29pbRwwxKEjjjQKqgeAB2obqF3K+RGMVrwhDGqicvs7U9l2/RH1K8iRWEZBb4FArdUecyTefmpMpYsdwOTUQttfBFedsVXRs+lWrzMfbUhvBGaV+ruhYbmL6qxtV3rydowaZTdPHICM4qal2ki7Cw575qYtpnk2naKYi+o0tjDKjKRxzTL0bfPBqEUxYDcwB/Q8H+1OF/wBMafqiM7wq0mOCKUZNButGuQ3tsAD5ov1l6CWpFj6raJeWpw3I8/NfKfr90nFpetw67bptju/tkwMAyDz+tfWWio2oaVEx5OwKT+aqj1s6ZOq9N3tk8QL2x99Gx2K//lLOF3FjOrl+LImj5o0rVdkZRSTgVlBY99vIyHKmsrGnBRk0dfDYTij9YdNuJLmMxzEMo/FQtc061jZCiEb855rKytuD7OKl7Ad1pttsZgGBx4NJ+udIdPagS15pscjfPY/yKysq7XRCbjLoVrz046UjiM8dlIrZxxKxA/Y1DtvSnpa9DzTm8452rMAP9s/3rKyg8Y/ofjknx9smWfor0PIWnmgvJPhTPgD+AD/eu49JujXgkH0twqxuVCrOQKyspqcI8V0AWWdv7P8A9PLf0n6FtyJBo5d++Xmc/wBs4o/o/SPTOmyiSy0S0jcHIb2gzKfkE5I/asrKUgkpdFMuSfH2xnt7eLf/AE11nRIWzGoFZWU0xAhXLMw5NDZCfcFZWUFl0emKNhkoDUaW2hPOwVlZXo+iQbewR54GMVDMShN4znPzWVlWPHW1uJYHBjbv3zUjVoY7qNWlUE/isrKlEoN9KRIkBjUfbioPWekWVxFKkkZImjZW58bTWVleXsJh/sfAXUyi216+gi4SOd1UfgGsrKysfN/0Z0sP6o//2Q=="
